account_id,name,delivery_address,phone_number,device_fingerprint,payout_account,ip_address,account_age_days,ground_truth_group,ground_truth_id
ACC01000,Diya Nair,"House 346696, Block 625, Station Road, Hyderabad - 500490",+91-7419944792,DEV-iOS-17-502072331719,2488122713@upi,69.41.95.91,433,background,
ACC01001,Vivaan Singh,"House 711237, Block 564, Ring Road, Delhi - 110469",+91-7109973161,DEV-Android-14-241422674372,9814115071@upi,88.71.46.139,287,background,
ACC01002,Aadhya Singh,"House 509182, Block 22, MG Road, Mumbai - 400092",+91-7485041449,DEV-macOS-15-192848493465,BANKACC-8130930838,141.123.67.135,652,background,
ACC01003,Karan Malhotra,"House 284750, Block 819, Station Road, Ludhiana - 141063",+91-9989262989,DEV-Android-14-216286718170,2457376244@upi,206.213.224.53,585,background,
ACC01004,Priya Joshi,"House 751338, Block 880, Green Avenue, Pune - 411902",+91-7331569134,DEV-macOS-15-947700753802,6600602204@upi,200.179.133.81,483,background,
ACC01005,Yash Sharma,"House 499469, Block 339, Model Town, Delhi - 110360",+91-8976019569,DEV-Android-14-524154115263,BANKACC-4854749592,142.245.245.10,635,background,
ACC01006,Kiara Sharma,"House 23280, Block 319, Model Town, Kolkata - 700811",+91-8237882787,DEV-macOS-15-255713868537,BANKACC-4492741150,4.193.187.120,874,background,
ACC01007,Siddharth Agarwal,"House 484074, Block 951, Lake View, Mumbai - 400453",+91-7210935399,DEV-iOS-18-931868571712,9640905666@upi,88.42.56.76,95,background,
ACC01008,Isha Mehta,"House 907246, Block 433, Station Road, Chennai - 600375",+91-9400457557,DEV-Android-14-771013356400,2575152778@upi,124.2.183.156,642,background,
ACC01009,Diya Mehta,"House 225468, Block 652, Park Street, Ludhiana - 141065",+91-9871621683,DEV-iOS-18-828317335215,BANKACC-8465262985,155.184.41.43,447,background,
ACC01010,Isha Pillai,"House 103390, Block 174, Park Street, Ahmedabad - 380540",+91-8901820398,DEV-macOS-15-694374561046,BANKACC-9733896252,9.244.35.100,210,background,
ACC01011,Aadhya Chauhan,"House 771032, Block 422, Hill Road, Ahmedabad - 380919",+91-9419783301,DEV-iOS-18-356097698976,BANKACC-9525439656,73.124.219.72,324,background,
ACC01012,Ananya Reddy,"House 297694, Block 813, Station Road, Hyderabad - 500441",+91-9581949343,DEV-Android-13-492447358998,BANKACC-5883727196,210.73.114.112,281,background,
ACC01013,Aarav Verma,"House 573261, Block 13, Green Avenue, Pune - 411668",+91-7380043953,DEV-Android-13-371826488875,9551294969@upi,3.170.31.72,345,background,
ACC01014,Meera Agarwal,"House 106568, Block 490, Civil Lines, Ahmedabad - 380636",+91-9534238887,DEV-iOS-18-289309235880,7132069565@upi,164.176.92.242,42,background,
ACC01015,Tanvi Sharma,"House 825392, Block 683, Station Road, Pune - 411884",+91-7413270363,DEV-iOS-18-928749966151,BANKACC-1505291866,2.105.106.184,608,background,
ACC01016,Aarav Bose,"House 897547, Block 292, MG Road, Ahmedabad - 380152",+91-8020349885,DEV-iOS-17-406114503387,8115193405@upi,109.106.81.230,670,background,
ACC01017,Arjun Gupta,"House 560724, Block 355, Station Road, Mumbai - 400508",+91-8617510087,DEV-Android-13-958116562083,BANKACC-8437566737,202.224.227.38,132,background,
ACC01018,Saanvi Mehta,"House 317909, Block 830, Lake View, Ludhiana - 141964",+91-7568231768,DEV-Android-14-718043010718,7591304591@upi,20.120.68.150,595,background,
ACC01019,Neha Agarwal,"House 609611, Block 854, Ring Road, Pune - 411281",+91-7147443747,DEV-Android-13-179930693812,BANKACC-4133960686,129.87.61.136,198,background,
ACC01020,Vihaan Bhatt,"House 118817, Block 617, Station Road, Kolkata - 700179",+91-8414380885,DEV-Android-13-928857868727,7142235405@upi,22.254.160.13,728,background,
ACC01021,Siddharth Pillai,"House 769386, Block 232, Civil Lines, Jaipur - 302506",+91-8466067490,DEV-Windows-11-611584048948,2850025654@upi,114.252.65.15,323,background,
ACC01022,Nikhil Sharma,"House 417363, Block 865, MG Road, Hyderabad - 500017",+91-8694926143,DEV-Windows-11-605933768453,1000118517@upi,154.67.15.12,628,background,
ACC01023,Saanvi Patel,"House 717701, Block 614, Model Town, Delhi - 110827",+91-9122077103,DEV-Windows-11-751939748530,BANKACC-1666177366,164.111.16.27,325,background,
ACC01024,Aadhya Mehta,"House 762618, Block 423, Station Road, Ludhiana - 141711",+91-7825389524,DEV-Windows-11-324403166308,BANKACC-2594201947,183.131.91.180,361,background,
ACC01025,Dev Nair,"House 3357, Block 247, Ring Road, Pune - 411762",+91-8012928311,DEV-Android-14-806999946828,BANKACC-4500538296,11.206.9.159,837,background,
ACC01026,Vivaan Kumar,"House 982160, Block 743, Hill Road, Bengaluru - 560896",+91-7947447432,DEV-Windows-11-375898678730,4696775829@upi,198.115.95.197,822,background,
ACC01027,Neha Patel,"House 966412, Block 116, MG Road, Bengaluru - 560022",+91-7729985344,DEV-Android-14-481916854858,3623251852@upi,106.131.201.149,201,background,
ACC01028,Varun Pillai,"House 851767, Block 842, Model Town, Delhi - 110295",+91-8062449548,DEV-Android-14-220911574963,5222187977@upi,166.109.11.211,885,background,
ACC01029,Isha Pillai,"House 844181, Block 783, Civil Lines, Delhi - 110705",+91-9866264255,DEV-Android-14-266622510644,9025453575@upi,198.72.127.134,114,background,
ACC01030,Sai Iyer,"House 754151, Block 546, Lake View, Mumbai - 400862",+91-8042983539,DEV-Android-13-699154013414,4816132082@upi,165.69.148.220,888,background,
ACC01031,Pooja Kapoor,"House 572977, Block 402, Model Town, Delhi - 110922",+91-8647241998,DEV-macOS-15-644506778729,2107135239@upi,113.53.179.46,119,background,
ACC01032,Vivaan Sharma,"House 488531, Block 624, Sector 12, Hyderabad - 500536",+91-9997032497,DEV-Windows-11-863731288203,5580232142@upi,77.101.248.46,376,background,
ACC01033,Meera Patel,"House 525989, Block 872, Ring Road, Ahmedabad - 380808",+91-8741141495,DEV-Android-14-102724290888,BANKACC-2738294491,53.118.94.48,799,background,
ACC01034,Nikhil Reddy,"House 845186, Block 696, Sector 12, Mumbai - 400604",+91-7022852646,DEV-Android-14-938150240686,BANKACC-9365921726,135.9.79.68,645,background,
ACC01035,Aadhya Kumar,"House 975698, Block 766, MG Road, Hyderabad - 500987",+91-9856613907,DEV-iOS-17-854193165169,6081845886@upi,121.169.91.78,745,background,
ACC01036,Aadhya Nair,"House 492241, Block 259, Sector 12, Pune - 411860",+91-9227430820,DEV-iOS-17-712254608954,BANKACC-6933885731,108.32.171.227,638,background,
ACC01037,Aadhya Patel,"House 540722, Block 851, Park Street, Chennai - 600778",+91-9038857612,DEV-Android-13-297059520214,BANKACC-4915631298,176.6.127.15,888,background,
ACC01038,Isha Kapoor,"House 19553, Block 549, Park Street, Jaipur - 302054",+91-7733436491,DEV-Windows-11-798239828785,BANKACC-3295417588,126.241.133.143,14,background,
ACC01039,Aadhya Pillai,"House 614297, Block 809, MG Road, Hyderabad - 500903",+91-9450947791,DEV-Windows-11-377401371011,6413436670@upi,142.181.36.237,174,background,
ACC01040,Myra Pillai,"House 933550, Block 598, Sector 12, Jaipur - 302416",+91-8703370735,DEV-iOS-18-496520470159,4568534620@upi,13.155.229.178,724,background,
ACC01041,Neha Bhatt,"House 152832, Block 639, Sector 12, Ludhiana - 141971",+91-8754111435,DEV-Android-14-280873215341,7046667252@upi,174.254.165.122,241,background,
ACC01042,Nikhil Mehta,"House 23070, Block 163, Park Street, Ahmedabad - 380680",+91-8554738526,DEV-Android-14-969102781205,BANKACC-1752077407,105.241.4.87,653,background,
ACC01043,Dev Malhotra,"House 187812, Block 51, Civil Lines, Kolkata - 700576",+91-7792197575,DEV-iOS-18-537123256500,8062667630@upi,25.107.108.231,550,background,
ACC01044,Ishaan Sharma,"House 626399, Block 625, Ring Road, Jaipur - 302185",+91-8483078202,DEV-Android-14-996634670177,9215736412@upi,52.134.234.240,379,background,
ACC01045,Vivaan Iyer,"House 381035, Block 3, Hill Road, Chennai - 600302",+91-8856395206,DEV-iOS-18-132326093205,BANKACC-1754249102,189.58.11.233,248,background,
ACC01046,Myra Bose,"House 895288, Block 324, Green Avenue, Kolkata - 700290",+91-7592819562,DEV-iOS-17-802216238156,BANKACC-2570427478,118.233.100.194,563,background,
ACC01047,Meera Chauhan,"House 661811, Block 137, MG Road, Ahmedabad - 380545",+91-9114977152,DEV-Android-14-875943022791,2796535339@upi,86.80.119.175,230,background,
ACC01048,Siddharth Kapoor,"House 573261, Block 13, Green Avenue, Pune - 411668",+91-9504734739,DEV-iOS-17-160123387237,4904033292@upi,108.190.50.226,806,background,
ACC01049,Sai Chauhan,"House 51748, Block 398, Green Avenue, Delhi - 110843",+91-8937083006,DEV-Android-14-671640506453,1624658574@upi,29.72.253.61,573,background,
ACC01050,Dev Nair,"House 450034, Block 285, Hill Road, Kolkata - 700656",+91-8316183087,DEV-macOS-15-881928278179,7264081035@upi,77.204.168.152,694,background,
ACC01051,Sai Reddy,"House 52237, Block 910, Park Street, Ahmedabad - 380786",+91-8849586285,DEV-Windows-11-780443771081,1762823311@upi,130.90.4.136,704,background,
ACC01052,Vivaan Mehta,"House 782711, Block 220, Park Street, Hyderabad - 500094",+91-8222253877,DEV-macOS-15-254438192122,BANKACC-6881206453,14.64.151.115,856,background,
ACC01053,Ishaan Bhatt,"House 749429, Block 169, MG Road, Kolkata - 700730",+91-8441137796,DEV-macOS-15-490285979302,BANKACC-6872391825,214.28.27.176,458,background,
ACC01054,Vihaan Pillai,"House 65369, Block 824, Station Road, Ludhiana - 141397",+91-9151132218,DEV-Android-13-413505908443,7979868116@upi,154.17.132.102,861,background,
ACC01055,Myra Bhatt,"House 473437, Block 813, Park Street, Delhi - 110926",+91-9318770918,DEV-Android-14-858539178998,4546837057@upi,131.38.141.139,479,background,
ACC01056,Karan Bhatt,"House 214363, Block 215, Hill Road, Bengaluru - 560092",+91-7094024439,DEV-Windows-11-927701317639,1657604682@upi,88.234.205.37,758,background,
ACC01057,Aadhya Iyer,"House 518593, Block 227, Lake View, Ludhiana - 141715",+91-7576170962,DEV-iOS-18-487567593563,BANKACC-8482961864,39.238.82.68,841,background,
ACC01058,Aadhya Joshi,"House 514509, Block 624, Civil Lines, Chennai - 600391",+91-8201969067,DEV-Windows-11-709750764536,4789757436@upi,172.14.66.187,79,background,
ACC01059,Reyansh Kumar,"House 415276, Block 407, Sector 12, Jaipur - 302769",+91-8407925608,DEV-iOS-17-715509619360,9748484186@upi,136.163.35.243,516,background,
ACC01060,Riya Verma,"House 807917, Block 467, Model Town, Bengaluru - 560986",+91-8285044280,DEV-Windows-11-509502347641,BANKACC-5252506849,51.18.18.64,808,background,
ACC01061,Reyansh Singh,"House 760315, Block 330, Lake View, Hyderabad - 500370",+91-9374684826,DEV-iOS-17-206772761372,9406762428@upi,83.199.242.247,691,background,
ACC01062,Neha Kapoor,"House 194450, Block 185, Lake View, Jaipur - 302114",+91-7425755987,DEV-iOS-18-440426514050,7096438230@upi,68.120.244.3,700,background,
ACC01063,Meera Bose,"House 440711, Block 594, Hill Road, Kolkata - 700529",+91-8734298801,DEV-iOS-17-714552282577,BANKACC-1573619388,53.81.218.157,546,background,
ACC01064,Riya Malhotra,"House 298048, Block 785, Hill Road, Ludhiana - 141240",+91-8903213809,DEV-iOS-18-164947296887,BANKACC-9035046005,216.215.139.229,279,background,
ACC01065,Varun Pillai,"House 833373, Block 875, Green Avenue, Chennai - 600587",+91-9931059999,DEV-iOS-18-389102888402,BANKACC-8346854510,111.83.67.3,209,background,
ACC01066,Myra Singh,"House 444427, Block 222, Lake View, Pune - 411524",+91-7431064860,DEV-iOS-17-341289915930,BANKACC-7833962919,155.183.116.41,430,background,
ACC01067,Riya Gupta,"House 701827, Block 552, Hill Road, Pune - 411216",+91-9333648289,DEV-Android-14-660810465634,BANKACC-1271588976,66.29.45.166,93,background,
ACC01068,Siddharth Malhotra,"House 795603, Block 877, Ring Road, Kolkata - 700074",+91-9271050383,DEV-macOS-15-616845803560,7751144579@upi,108.154.24.127,385,background,
ACC01069,Karan Bose,"House 831050, Block 519, Lake View, Hyderabad - 500884",+91-9544795998,DEV-Windows-11-577500226465,8859541736@upi,184.178.122.75,887,background,
ACC01070,Nikhil Agarwal,"House 510469, Block 35, MG Road, Chennai - 600706",+91-7673417380,DEV-Windows-11-200038831298,6443669728@upi,105.101.223.30,762,background,
ACC01071,Aarav Kumar,"House 407694, Block 280, Park Street, Ahmedabad - 380339",+91-9008875238,DEV-Android-14-605183035067,BANKACC-5952787981,218.150.164.115,610,background,
ACC01072,Sai Patel,"House 434980, Block 456, Civil Lines, Jaipur - 302816",+91-7527840736,DEV-iOS-18-366182205691,7899014740@upi,113.0.4.98,507,background,
ACC01073,Aarav Malhotra,"House 279383, Block 710, MG Road, Hyderabad - 500887",+91-7508349657,DEV-macOS-15-998670485078,6506711692@upi,160.83.198.32,807,background,
ACC01074,Kiara Mehta,"House 35284, Block 310, Green Avenue, Chennai - 600959",+91-9953758212,DEV-Android-14-517119008914,4514207447@upi,202.214.116.175,341,background,
ACC01075,Riya Bhatt,"House 789657, Block 583, MG Road, Ludhiana - 141511",+91-9455586039,DEV-Windows-11-564844355542,8519742130@upi,111.198.108.99,144,background,
ACC01076,Vivaan Iyer,"House 265202, Block 997, Model Town, Delhi - 110550",+91-7536685702,DEV-iOS-18-519370252536,BANKACC-5364988688,187.170.237.83,810,background,
ACC01077,Riya Malhotra,"House 686165, Block 386, Ring Road, Ludhiana - 141914",+91-9469814006,DEV-iOS-18-364705924853,BANKACC-4866198894,56.148.204.40,716,background,
ACC01078,Reyansh Sharma,"House 302287, Block 185, Civil Lines, Hyderabad - 500867",+91-8756675504,DEV-Android-13-401754718475,BANKACC-5288927620,197.101.189.52,436,background,
ACC01079,Simran Bose,"House 621925, Block 597, Ring Road, Ahmedabad - 380991",+91-7749393788,DEV-macOS-15-882092808386,BANKACC-2234300851,164.17.7.212,158,background,
ACC01080,Aarav Bhatt,"House 816289, Block 959, Sector 12, Delhi - 110925",+91-9906222985,DEV-Android-13-603235396004,BANKACC-3757857442,41.69.239.101,781,background,
ACC01081,Vivaan Gupta,"House 249544, Block 83, Sector 12, Jaipur - 302147",+91-7184046550,DEV-iOS-18-626042292214,3638106820@upi,65.142.58.160,842,background,
ACC01082,Isha Reddy,"House 585268, Block 723, Station Road, Hyderabad - 500038",+91-9107969538,DEV-Android-13-164477388785,BANKACC-7540011624,166.30.67.179,320,background,
ACC01083,Dev Chauhan,"House 104331, Block 176, Park Street, Ludhiana - 141584",+91-8290077126,DEV-Android-14-684107693768,BANKACC-5737492754,154.236.155.236,390,background,
ACC01084,Vivaan Kumar,"House 42099, Block 139, Station Road, Hyderabad - 500190",+91-9053265003,DEV-Android-14-170681752398,BANKACC-7403452945,77.221.31.240,652,background,
ACC01085,Krishna Kumar,"House 635300, Block 127, Ring Road, Hyderabad - 500772",+91-9415810983,DEV-Android-14-915238856953,BANKACC-1492479339,157.195.203.113,456,background,
ACC01086,Krishna Bose,"House 420511, Block 134, Model Town, Delhi - 110247",+91-9173656596,DEV-macOS-15-345650331652,7177083502@upi,141.208.172.35,444,background,
ACC01087,Priya Reddy,"House 762378, Block 833, Station Road, Hyderabad - 500329",+91-7624146159,DEV-iOS-18-340849771895,1464181690@upi,8.52.177.196,875,background,
ACC01088,Priya Bose,"House 147061, Block 629, Lake View, Jaipur - 302502",+91-7784265877,DEV-macOS-15-606937749243,5464042925@upi,52.50.85.31,701,background,
ACC01089,Yash Gupta,"House 857002, Block 877, Green Avenue, Delhi - 110714",+91-9584043612,DEV-macOS-15-306800040648,8649299980@upi,116.36.96.195,55,background,
ACC01090,Varun Nair,"House 241920, Block 741, Lake View, Mumbai - 400081",+91-8391428105,DEV-Windows-11-965907234721,7850796016@upi,67.113.5.240,94,background,
ACC01091,Meera Malhotra,"House 312418, Block 686, Civil Lines, Chennai - 600366",+91-8430997374,DEV-Android-14-159593787649,BANKACC-1212952181,151.201.206.240,836,background,
ACC01092,Krishna Singh,"House 595960, Block 332, Model Town, Hyderabad - 500951",+91-8956692875,DEV-macOS-15-967875284073,BANKACC-6553712584,95.200.204.26,1,background,
ACC01093,Krishna Mehta,"House 652876, Block 136, Green Avenue, Jaipur - 302467",+91-8106379448,DEV-Android-14-263928309910,9273730889@upi,124.74.228.207,324,background,
ACC01094,Arjun Nair,"House 788793, Block 612, Green Avenue, Kolkata - 700101",+91-8515988639,DEV-iOS-17-211418113370,BANKACC-6557179991,175.238.96.42,826,background,
ACC01095,Vihaan Pillai,"House 929238, Block 972, Civil Lines, Delhi - 110532",+91-8363848269,DEV-macOS-15-963812285418,BANKACC-8370076544,214.124.117.66,190,background,
ACC01096,Vivaan Reddy,"House 938296, Block 689, Station Road, Ludhiana - 141519",+91-9270010180,DEV-macOS-15-973352946592,5995518378@upi,211.45.125.92,888,background,
ACC01097,Ananya Kapoor,"House 187530, Block 903, Hill Road, Ludhiana - 141307",+91-9067581706,DEV-iOS-18-218844813557,BANKACC-9497990380,114.210.153.103,364,background,
ACC01098,Aarav Joshi,"House 886144, Block 773, Hill Road, Delhi - 110994",+91-8200248554,DEV-iOS-18-351282351414,BANKACC-2978943730,101.113.135.230,520,background,
ACC01099,Aditya Iyer,"House 272118, Block 340, Park Street, Jaipur - 302718",+91-7418643102,DEV-Windows-11-299474203215,9989845206@upi,27.77.66.102,806,background,
ACC01100,Priya Rao,"House 715069, Block 598, Sector 12, Ahmedabad - 380532",+91-7542447289,DEV-macOS-15-845175489837,BANKACC-7874656266,78.0.138.42,818,background,
ACC01101,Sai Patel,"House 40996, Block 719, Lake View, Chennai - 600221",+91-9905681852,DEV-Windows-11-207922177762,6827401382@upi,180.199.86.10,795,background,
ACC01102,Riya Joshi,"House 852927, Block 768, Model Town, Chennai - 600781",+91-7865574054,DEV-macOS-15-613904993145,BANKACC-4631586653,34.144.235.53,617,background,
ACC01103,Neha Chatterjee,"House 316161, Block 323, MG Road, Delhi - 110169",+91-9302859826,DEV-Android-14-744381712722,BANKACC-8437604524,5.89.125.32,843,background,
ACC01104,Reyansh Reddy,"House 263174, Block 634, Hill Road, Hyderabad - 500854",+91-8591921786,DEV-macOS-15-919951447617,5101425329@upi,116.42.140.102,763,background,
ACC01105,Kiara Chauhan,"House 328322, Block 37, Green Avenue, Delhi - 110073",+91-7856091948,DEV-iOS-18-824310629395,BANKACC-5038445658,197.33.94.179,228,background,
ACC01106,Karan Gupta,"House 364917, Block 230, Lake View, Mumbai - 400377",+91-8256346314,DEV-Android-14-765219020127,3306581222@upi,48.167.238.122,74,background,
ACC01107,Vivaan Chatterjee,"House 576751, Block 119, Ring Road, Delhi - 110555",+91-7843042823,DEV-Android-14-410667014854,4884286118@upi,200.73.106.154,348,background,
ACC01108,Nikhil Chauhan,"House 117300, Block 121, Lake View, Hyderabad - 500415",+91-7981465745,DEV-macOS-15-383704521618,BANKACC-5680376958,19.5.58.172,677,background,
ACC01109,Sai Pillai,"House 828122, Block 135, Civil Lines, Ludhiana - 141460",+91-9125819957,DEV-Android-14-998806625253,6313703566@upi,163.130.221.113,530,background,
ACC01110,Karan Joshi,"House 237316, Block 947, Model Town, Jaipur - 302959",+91-8123853095,DEV-Android-13-834455616732,7050701104@upi,12.134.39.233,389,background,
ACC01111,Varun Agarwal,"House 94420, Block 886, Model Town, Chennai - 600893",+91-8837791669,DEV-macOS-15-255461384191,5051090770@upi,178.200.109.16,326,background,
